student_id,exam_year,eapcet_score,predicted_rank,rank_band,data_confidence,source_type
41346,2025,115.58,261,Top 1000,high,exact
41347,2025,141.89,9,Top 100,high,exact
41348,2024,118.64,715,Top 1000,medium,derived
41349,2022,121.46,198,Top 1000,medium,derived
41350,2025,68.13,8673,Top 10000,high,exact
41351,2024,138.78,137,Top 1000,medium,derived
41352,2022,79.79,3031,Top 10000,medium,derived
41353,2023,83.71,2363,Top 10000,medium,derived
41354,2023,133.02,87,Top 100,medium,derived
41355,2021,80.72,3476,Top 10000,medium,derived
41356,2021,68.77,9781,Top 10000,medium,derived
41357,2023,48.01,77177,Above 50000,medium,derived
41358,2024,128.5,299,Top 1000,medium,derived
41359,2024,144.33,58,Top 100,medium,derived
41360,2024,72.77,7307,Top 10000,medium,derived
41361,2025,95.54,1131,Top 10000,high,exact
41362,2024,46.75,60874,Above 50000,medium,derived
41363,2024,126.56,366,Top 1000,medium,derived
41364,2024,102.82,1316,Top 10000,medium,derived
41365,2024,109.45,932,Top 1000,medium,derived
41366,2025,109.8,395,Top 1000,high,exact
41367,2021,149.06,24,Top 100,medium,derived
41368,2025,47.73,70368,Above 50000,high,exact
41369,2025,105.81,527,Top 1000,high,exact
41370,2022,88.01,1517,Top 10000,medium,derived
41371,2025,124.63,113,Top 1000,high,exact
41372,2023,62.35,19096,Top 50000,medium,derived
41373,2024,100.8,1409,Top 10000,medium,derived
41374,2022,85.68,1996,Top 10000,medium,derived
41375,2025,105.67,540,Top 1000,high,exact
41376,2025,56.25,25031,Top 50000,high,exact
41377,2025,110.69,372,Top 1000,high,exact
41378,2025,97.41,994,Top 1000,high,exact
41379,2024,135.42,172,Top 1000,medium,derived
41380,2025,46.11,85266,Above 50000,high,exact
41381,2021,139.48,62,Top 100,medium,derived
41382,2021,108.77,526,Top 1000,medium,derived
41383,2021,65.98,10780,Top 50000,medium,derived
41384,2025,122.22,148,Top 1000,high,exact
41385,2022,73.04,6470,Top 10000,medium,derived
41386,2023,132.38,86,Top 100,medium,derived
41387,2025,41.6,142565,Above 50000,high,exact
41388,2024,122.93,550,Top 1000,medium,derived
41389,2025,68.2,9784,Top 10000,high,exact
41390,2025,117.59,221,Top 1000,high,exact
41391,2022,95.67,1089,Top 10000,medium,derived
41392,2021,136.14,82,Top 100,medium,derived
41393,2023,102.13,581,Top 1000,medium,derived
41394,2023,123.78,139,Top 1000,medium,derived
41395,2024,114.57,742,Top 1000,medium,derived
41396,2024,142.89,81,Top 100,medium,derived
41397,2025,139.58,12,Top 100,high,exact
41398,2025,45.34,93012,Above 50000,high,exact
41399,2025,125.86,116,Top 1000,high,exact
41400,2021,137.93,73,Top 100,medium,derived
41401,2021,108.53,493,Top 1000,medium,derived
41402,2023,139.09,53,Top 100,medium,derived
41403,2025,101.5,759,Top 1000,high,exact
41404,2025,102.23,727,Top 1000,high,exact
41405,2023,107.66,441,Top 1000,medium,derived
41406,2023,78.93,3858,Top 10000,medium,derived
41407,2021,111.86,444,Top 1000,medium,derived
41408,2023,63.83,13176,Top 50000,medium,derived
41409,2023,109.07,455,Top 1000,medium,derived
41410,2025,86.87,2117,Top 10000,high,exact
41411,2025,119.38,197,Top 1000,high,exact
41412,2023,55.69,34444,Top 50000,medium,derived
41413,2021,118.27,282,Top 1000,medium,derived
41414,2023,123.39,164,Top 1000,medium,derived
41415,2025,42.24,140317,Above 50000,high,exact
41416,2024,117.54,651,Top 1000,medium,derived
41417,2021,144.72,38,Top 100,medium,derived
41418,2025,132.87,39,Top 100,high,exact
41419,2025,138.73,14,Top 100,high,exact
41420,2023,81.31,2814,Top 10000,medium,derived
41421,2025,126.89,99,Top 100,high,exact
41422,2025,82.54,3007,Top 10000,high,exact
41423,2025,115.61,248,Top 1000,high,exact
41424,2025,64.5,12088,Top 50000,high,exact
41425,2024,41.48,167590,Above 50000,medium,derived
41426,2025,58.46,20968,Top 50000,high,exact
41427,2021,51.03,67395,Above 50000,medium,derived
41428,2025,41.16,161145,Above 50000,high,exact
41429,2021,96.25,1145,Top 10000,medium,derived
41430,2024,110.93,918,Top 1000,medium,derived
41431,2025,45.34,102034,Above 50000,high,exact
41432,2021,83.3,3208,Top 10000,medium,derived
41433,2024,72.45,6581,Top 10000,medium,derived
41434,2024,160.52,1,Top 100,medium,derived
41435,2021,118.24,278,Top 1000,medium,derived
41436,2024,130.75,281,Top 1000,medium,derived
41437,2024,40.38,171158,Above 50000,medium,derived
41438,2025,47.87,69579,Above 50000,high,exact
41439,2023,104.79,498,Top 1000,medium,derived
41440,2024,120.49,578,Top 1000,medium,derived
41441,2025,81.11,3484,Top 10000,high,exact
41442,2024,122.87,476,Top 1000,medium,derived
41443,2023,45.82,100238,Above 50000,medium,derived
41444,2022,113.55,314,Top 1000,medium,derived
41445,2025,58.31,20850,Top 50000,high,exact
41446,2024,157.85,2,Top 100,medium,derived
41447,2024,160.89,5,Top 100,medium,derived
41448,2025,102.56,727,Top 1000,high,exact
41449,2023,109.52,401,Top 1000,medium,derived
41450,2023,87.16,1414,Top 10000,medium,derived
41451,2021,108.85,511,Top 1000,medium,derived
41452,2025,48.31,71122,Above 50000,high,exact
41453,2025,141.88,10,Top 100,high,exact
41454,2023,104.36,497,Top 1000,medium,derived
41455,2022,47.5,90342,Above 50000,medium,derived
41456,2021,57.03,28017,Top 50000,medium,derived
41457,2025,142.88,6,Top 100,high,exact
41458,2021,97.23,953,Top 1000,medium,derived
41459,2025,41.62,139792,Above 50000,high,exact
41460,2025,92.58,1397,Top 10000,high,exact
41461,2025,46.3,89008,Above 50000,high,exact
41462,2025,45.21,94633,Above 50000,high,exact
41463,2025,45.19,100941,Above 50000,high,exact
41464,2024,130.87,304,Top 1000,medium,derived
41465,2025,68.7,8924,Top 10000,high,exact
41466,2025,56.36,26058,Top 50000,high,exact
41467,2022,137.3,62,Top 100,medium,derived
41468,2023,89.46,1519,Top 10000,medium,derived
41469,2025,93.8,1246,Top 10000,high,exact
41470,2022,144.08,34,Top 100,medium,derived
41471,2025,103.71,634,Top 1000,high,exact
41472,2024,115.88,807,Top 1000,medium,derived
41473,2024,141.9,92,Top 100,medium,derived
41474,2023,87.96,1734,Top 10000,medium,derived
41475,2023,123.74,170,Top 1000,medium,derived
41476,2025,66.44,10929,Top 50000,high,exact
41477,2025,120.77,171,Top 1000,high,exact
41478,2025,69.89,8694,Top 10000,high,exact
41479,2025,101.44,742,Top 1000,high,exact
41480,2021,51.73,58807,Above 50000,medium,derived
41481,2023,87.5,1730,Top 10000,medium,derived
41482,2025,134.7,29,Top 100,high,exact
41483,2023,133.21,84,Top 100,medium,derived
41484,2025,69.51,7821,Top 10000,high,exact
41485,2025,51.18,42663,Top 50000,high,exact
41486,2023,151.13,15,Top 100,medium,derived
41487,2025,40.3,162557,Above 50000,high,exact
41488,2021,113.54,368,Top 1000,medium,derived
41489,2024,66.56,10326,Top 50000,medium,derived
41490,2025,115.88,264,Top 1000,high,exact
41491,2024,61.71,18260,Top 50000,medium,derived
41492,2025,44.49,106875,Above 50000,high,exact
41493,2025,101.72,732,Top 1000,high,exact
41494,2025,124.9,116,Top 1000,high,exact
41495,2023,109.05,454,Top 1000,medium,derived
41496,2024,107.52,1013,Top 10000,medium,derived
41497,2023,99.46,723,Top 1000,medium,derived
41498,2025,129.34,72,Top 100,high,exact
41499,2025,129.89,68,Top 100,high,exact
41500,2022,68.62,9878,Top 10000,medium,derived
41501,2022,117.64,242,Top 1000,medium,derived
41502,2021,121.51,229,Top 1000,medium,derived
41503,2025,57.43,23421,Top 50000,high,exact
41504,2025,50.27,53408,Above 50000,high,exact
41505,2023,45.89,102741,Above 50000,medium,derived
41506,2025,54.32,34748,Top 50000,high,exact
41507,2024,104.82,1253,Top 10000,medium,derived
41508,2024,145.39,45,Top 100,medium,derived
41509,2023,113.7,307,Top 1000,medium,derived
41510,2023,127.72,124,Top 1000,medium,derived
41511,2022,63.57,15419,Top 50000,medium,derived
41512,2024,133.27,194,Top 1000,medium,derived
41513,2025,44.57,105491,Above 50000,high,exact
41514,2025,97.8,1018,Top 10000,high,exact
41515,2021,112.11,404,Top 1000,medium,derived
41516,2024,132.74,253,Top 1000,medium,derived
41517,2021,103.2,764,Top 1000,medium,derived
41518,2025,113.63,285,Top 1000,high,exact
41519,2025,100.16,765,Top 1000,high,exact
41520,2023,124.24,154,Top 1000,medium,derived
41521,2025,60.72,17091,Top 50000,high,exact
41522,2024,101.68,1518,Top 10000,medium,derived
41523,2025,77.49,4296,Top 10000,high,exact
41524,2022,153.48,15,Top 100,medium,derived
41525,2024,152.94,12,Top 100,medium,derived
41526,2023,73.65,6482,Top 10000,medium,derived
41527,2025,44.31,99993,Above 50000,high,exact
41528,2022,154.02,14,Top 100,medium,derived
41529,2025,46.45,88451,Above 50000,high,exact
41530,2025,149.61,7,Top 100,high,exact
41531,2021,81.85,3555,Top 10000,medium,derived
41532,2025,54.07,32476,Top 50000,high,exact
41533,2024,151.91,16,Top 100,medium,derived
41534,2023,157.63,7,Top 100,medium,derived
41535,2024,127.45,350,Top 1000,medium,derived
41536,2024,126.71,396,Top 1000,medium,derived
41537,2021,143.85,48,Top 100,medium,derived
41538,2025,98.29,951,Top 1000,high,exact
41539,2024,148.51,23,Top 100,medium,derived
41540,2024,158.37,3,Top 100,medium,derived
41541,2022,138.68,58,Top 100,medium,derived
41542,2023,42.78,113281,Above 50000,medium,derived
41543,2025,42.48,132933,Above 50000,high,exact
41544,2021,112.92,392,Top 1000,medium,derived
41545,2024,160.37,1,Top 100,medium,derived
41546,2024,102.4,1404,Top 10000,medium,derived
41547,2025,43.6,114513,Above 50000,high,exact
41548,2021,158.36,2,Top 100,medium,derived
41549,2022,144.1,40,Top 100,medium,derived
41550,2021,41.72,112547,Above 50000,medium,derived
41551,2025,113.76,300,Top 1000,high,exact
41552,2023,108.21,401,Top 1000,medium,derived
41553,2025,51.44,45855,Top 50000,high,exact
41554,2025,52.24,44682,Top 50000,high,exact
41555,2024,151.37,17,Top 100,medium,derived
41556,2025,44.44,117497,Above 50000,high,exact
41557,2023,97.53,928,Top 1000,medium,derived
41558,2025,83.33,2945,Top 10000,high,exact
41559,2022,112.53,304,Top 1000,medium,derived
41560,2023,139.23,57,Top 100,medium,derived
41561,2022,141.06,50,Top 100,medium,derived
41562,2024,151.63,20,Top 100,medium,derived
41563,2023,44.08,120012,Above 50000,medium,derived
41564,2024,147.29,31,Top 100,medium,derived
41565,2022,52.91,40301,Top 50000,medium,derived
41566,2024,147.86,36,Top 100,medium,derived
41567,2025,54.63,32104,Top 50000,high,exact
41568,2025,155.77,1,Top 100,high,exact
41569,2025,44.95,102933,Above 50000,high,exact
41570,2023,64.72,13817,Top 50000,medium,derived
41571,2025,41.2,154873,Above 50000,high,exact
41572,2022,158.49,4,Top 100,medium,derived
41573,2021,109.58,517,Top 1000,medium,derived
41574,2025,124.72,121,Top 1000,high,exact
41575,2025,94.16,1285,Top 10000,high,exact
41576,2025,95.24,1140,Top 10000,high,exact
41577,2024,46.68,75050,Above 50000,medium,derived
41578,2025,46.56,84058,Above 50000,high,exact
41579,2025,93.48,1326,Top 10000,high,exact
41580,2025,119.51,190,Top 1000,high,exact
41581,2023,118.01,232,Top 1000,medium,derived
41582,2025,134.91,28,Top 100,high,exact
41583,2025,48.5,70327,Above 50000,high,exact
41584,2021,87.52,2174,Top 10000,medium,derived
41585,2021,129.46,131,Top 1000,medium,derived
41586,2023,112.99,309,Top 1000,medium,derived
41587,2025,59.29,19757,Top 50000,high,exact
41588,2024,135.91,197,Top 1000,medium,derived
41589,2023,151.95,14,Top 100,medium,derived
41590,2025,120.77,159,Top 1000,high,exact
41591,2022,47.8,70468,Above 50000,medium,derived
41592,2023,112.87,321,Top 1000,medium,derived
41593,2022,157.65,3,Top 100,medium,derived
41594,2024,133.78,230,Top 1000,medium,derived
41595,2021,92.06,1826,Top 10000,medium,derived
41596,2024,131.48,270,Top 1000,medium,derived
41597,2025,46.56,89237,Above 50000,high,exact
41598,2023,41.79,148776,Above 50000,medium,derived
41599,2022,128.32,133,Top 1000,medium,derived
41600,2022,68.15,10962,Top 50000,medium,derived
41601,2023,133.98,78,Top 100,medium,derived
41602,2022,103.16,564,Top 1000,medium,derived
41603,2022,136.05,67,Top 100,medium,derived
41604,2024,153.65,12,Top 100,medium,derived
41605,2024,146.82,43,Top 100,medium,derived
41606,2024,155.9,11,Top 100,medium,derived
41607,2022,121.64,183,Top 1000,medium,derived
41608,2025,60.52,17691,Top 50000,high,exact
41609,2025,49.43,56546,Above 50000,high,exact
41610,2024,41.55,146228,Above 50000,medium,derived
41611,2023,63.13,11778,Top 50000,medium,derived
41612,2025,69.32,9143,Top 10000,high,exact
41613,2025,75.18,5193,Top 10000,high,exact
41614,2025,62.23,14486,Top 50000,high,exact
41615,2021,77.79,4707,Top 10000,medium,derived
41616,2024,109.61,1140,Top 10000,medium,derived
41617,2022,142.58,39,Top 100,medium,derived
41618,2023,146.1,26,Top 100,medium,derived
41619,2024,124.7,467,Top 1000,medium,derived
41620,2021,112.73,446,Top 1000,medium,derived
41621,2022,113.79,318,Top 1000,medium,derived
41622,2025,139.46,13,Top 100,high,exact
41623,2023,50.46,64092,Above 50000,medium,derived
41624,2025,113.41,299,Top 1000,high,exact
41625,2023,138.31,57,Top 100,medium,derived
41626,2021,57.44,27788,Top 50000,medium,derived
41627,2025,91.66,1548,Top 10000,high,exact
41628,2025,83.52,2752,Top 10000,high,exact
41629,2022,144.77,37,Top 100,medium,derived
41630,2024,139.97,112,Top 1000,medium,derived
41631,2021,67.3,10865,Top 50000,medium,derived
41632,2025,56.29,25348,Top 50000,high,exact
41633,2025,48.15,73170,Above 50000,high,exact
41634,2023,157.73,2,Top 100,medium,derived
41635,2025,53.5,39892,Top 50000,high,exact
41636,2024,109.43,909,Top 1000,medium,derived
41637,2025,93.85,1277,Top 10000,high,exact
41638,2021,157.73,8,Top 100,medium,derived
41639,2023,148.78,25,Top 100,medium,derived
41640,2022,159.31,3,Top 100,medium,derived
41641,2024,104.75,1326,Top 10000,medium,derived
41642,2023,89.8,1569,Top 10000,medium,derived
41643,2025,57.62,23820,Top 50000,high,exact
41644,2024,141.85,91,Top 100,medium,derived
41645,2024,111.18,933,Top 1000,medium,derived
41646,2023,101.34,660,Top 1000,medium,derived
41647,2025,47.55,77376,Above 50000,high,exact
41648,2021,144.89,36,Top 100,medium,derived
41649,2022,148.08,24,Top 100,medium,derived
41650,2023,158.46,2,Top 100,medium,derived
41651,2025,114.45,276,Top 1000,high,exact
41652,2025,115.94,254,Top 1000,high,exact
41653,2024,44.58,115095,Above 50000,medium,derived
41654,2025,52.1,38924,Top 50000,high,exact
41655,2025,72.68,6871,Top 10000,high,exact
41656,2025,154.22,2,Top 100,medium,interpolated
41657,2025,47.51,67966,Above 50000,high,exact
41658,2024,125.4,450,Top 1000,medium,derived
41659,2021,119.61,274,Top 1000,medium,derived
41660,2023,102.58,614,Top 1000,medium,derived
41661,2024,125.67,426,Top 1000,medium,derived
41662,2023,138.42,58,Top 100,medium,derived
41663,2023,159.33,1,Top 100,medium,derived
41664,2023,66.61,14496,Top 50000,medium,derived
41665,2022,102.77,600,Top 1000,medium,derived
41666,2022,134.16,73,Top 100,medium,derived
41667,2024,132.8,251,Top 1000,medium,derived
41668,2021,122.66,200,Top 1000,medium,derived
41669,2022,158.05,1,Top 100,medium,derived
41670,2024,101.1,1343,Top 10000,medium,derived
41671,2023,112.35,363,Top 1000,medium,derived
41672,2024,120.42,507,Top 1000,medium,derived
41673,2024,110.24,1003,Top 10000,medium,derived
41674,2023,90.69,1499,Top 10000,medium,derived
41675,2025,83.62,2871,Top 10000,high,exact
41676,2024,40.04,196042,Above 50000,medium,derived
41677,2023,41.86,128712,Above 50000,medium,derived
41678,2025,154.96,1,Top 100,medium,interpolated
41679,2024,115.54,690,Top 1000,medium,derived
41680,2021,66.23,11940,Top 50000,medium,derived
41681,2024,112.91,898,Top 1000,medium,derived
41682,2024,101.41,1307,Top 10000,medium,derived
41683,2025,48.35,70738,Above 50000,high,exact
41684,2024,101.64,1487,Top 10000,medium,derived
41685,2022,147.61,24,Top 100,medium,derived
41686,2023,92.01,1300,Top 10000,medium,derived
41687,2023,103.71,536,Top 1000,medium,derived
41688,2025,130.42,64,Top 100,high,exact
41689,2025,135.39,25,Top 100,high,exact
41690,2024,138.87,117,Top 1000,medium,derived
41691,2024,141.86,92,Top 100,medium,derived
41692,2022,133.97,88,Top 100,medium,derived
41693,2021,144.68,41,Top 100,medium,derived
41694,2023,143.8,30,Top 100,medium,derived
41695,2025,151.67,1,Top 100,medium,interpolated
41696,2025,44.07,116191,Above 50000,high,exact
41697,2024,41.86,138186,Above 50000,medium,derived
41698,2021,139.74,61,Top 100,medium,derived
41699,2021,40.44,123323,Above 50000,medium,derived
41700,2024,115.68,705,Top 1000,medium,derived
41701,2024,107.8,1133,Top 10000,medium,derived
41702,2024,152.86,16,Top 100,medium,derived
41703,2025,109.67,398,Top 1000,high,exact
41704,2025,112.51,325,Top 1000,high,exact
41705,2024,111.46,966,Top 1000,medium,derived
41706,2023,80.23,3389,Top 10000,medium,derived
41707,2025,53.35,38402,Top 50000,high,exact
41708,2025,43.71,127765,Above 50000,high,exact
41709,2022,91.57,1551,Top 10000,medium,derived
41710,2022,82.69,2101,Top 10000,medium,derived
41711,2025,118.96,192,Top 1000,high,exact
41712,2021,71.42,8100,Top 10000,medium,derived
41713,2024,118.71,673,Top 1000,medium,derived
41714,2023,111.72,357,Top 1000,medium,derived
41715,2025,41.44,139037,Above 50000,high,exact
41716,2024,145.87,50,Top 100,medium,derived
41717,2024,100.54,1482,Top 10000,medium,derived
41718,2024,136.56,162,Top 1000,medium,derived
41719,2025,145.65,6,Top 100,high,exact
41720,2024,46.1,84020,Above 50000,medium,derived
41721,2024,137.44,142,Top 1000,medium,derived
41722,2025,45.5,97475,Above 50000,high,exact
41723,2025,123.42,133,Top 1000,high,exact
41724,2025,41.38,137429,Above 50000,high,exact
41725,2025,81.79,3430,Top 10000,high,exact
41726,2023,73.75,5937,Top 10000,medium,derived
41727,2021,141.44,54,Top 100,medium,derived
41728,2025,72.7,6799,Top 10000,high,exact
41729,2023,96.0,1036,Top 10000,medium,derived
41730,2024,138.68,137,Top 1000,medium,derived
41731,2023,81.72,2774,Top 10000,medium,derived
41732,2023,47.84,72328,Above 50000,medium,derived
41733,2023,50.27,73621,Above 50000,medium,derived
41734,2024,158.5,3,Top 100,medium,derived
41735,2025,50.6,49396,Top 50000,high,exact
41736,2025,139.38,14,Top 100,high,exact
41737,2023,137.43,67,Top 100,medium,derived
41738,2025,71.58,7451,Top 10000,high,exact
41739,2024,40.23,186842,Above 50000,medium,derived
41740,2024,118.29,597,Top 1000,medium,derived
41741,2025,137.42,16,Top 100,high,exact
41742,2025,40.41,163283,Above 50000,high,exact
41743,2024,138.55,129,Top 1000,medium,derived
41744,2025,44.34,101002,Above 50000,high,exact
41745,2024,140.49,104,Top 1000,medium,derived
41746,2025,104.84,547,Top 1000,high,exact
41747,2024,149.93,24,Top 100,medium,derived
41748,2021,158.16,6,Top 100,medium,derived
41749,2025,81.58,3137,Top 10000,high,exact
41750,2024,158.19,8,Top 100,medium,derived
41751,2025,42.4,136564,Above 50000,high,exact
41752,2023,103.18,593,Top 1000,medium,derived
41753,2024,144.52,57,Top 100,medium,derived
41754,2025,109.56,412,Top 1000,high,exact
41755,2025,83.56,2866,Top 10000,high,exact
41756,2024,120.7,542,Top 1000,medium,derived
41757,2024,57.63,26254,Top 50000,medium,derived
41758,2023,127.75,141,Top 1000,medium,derived
41759,2025,49.22,60157,Above 50000,high,exact
